-181.415, -56.887, 15.219, 23.083
-181.411, -57.396, 15.270, 23.116
-181.408, -57.906, 15.321, 23.149
-181.404, -58.418, 15.373, 23.182
-181.400, -58.932, 15.424, 23.215
-181.397, -59.448, 15.476, 23.248
-181.393, -59.965, 15.528, 23.281
-181.389, -60.484, 15.580, 23.314
-181.386, -61.004, 15.632, 23.347
-181.382, -61.527, 15.684, 23.380
-181.378, -62.051, 15.737, 23.413
-181.374, -62.577, 15.789, 23.446
-181.371, -63.104, 15.842, 23.479
-181.367, -63.634, 15.895, 23.512
-181.363, -64.165, 15.948, 23.545
-181.359, -64.698, 16.002, 23.578
-181.355, -65.233, 16.055, 23.611
-181.351, -65.769, 16.109, 23.644
-181.347, -66.307, 16.163, 23.677
-181.343, -66.848, 16.217, 23.710
-181.339, -67.389, 16.271, 23.743
-181.335, -67.933, 16.325, 23.776
-181.331, -68.479, 16.380, 23.809
-181.327, -69.026, 16.434, 23.842
-181.323, -69.575, 16.489, 23.875
-181.319, -70.126, 16.544, 23.908
-181.315, -70.679, 16.600, 23.941
-181.311, -71.234, 16.655, 23.974
-181.307, -71.791, 16.711, 24.007
-181.303, -72.349, 16.767, 24.040
-181.298, -72.909, 16.823, 24.073
-181.294, -73.471, 16.879, 24.106
-181.290, -74.036, 16.936, 24.139
-181.286, -74.602, 16.992, 24.172
-181.281, -75.169, 17.049, 24.205
-181.277, -75.739, 17.106, 24.238
-181.273, -76.311, 17.164, 24.271
-181.268, -76.884, 17.221, 24.304
-181.264, -77.460, 17.279, 24.337
-181.260, -78.037, 17.337, 24.370
-181.255, -78.617, 17.395, 24.403
-181.251, -79.198, 17.453, 24.436
-181.246, -79.781, 17.511, 24.469
-181.242, -80.366, 17.570, 24.502
-181.237, -80.954, 17.628, 24.535
-181.233, -81.543, 17.687, 24.568
-181.228, -82.134, 17.746, 24.601
-181.223, -82.727, 17.806, 24.634
-181.219, -83.322, 17.865, 24.667
-181.214, -83.919, 17.925, 24.700
-181.209, -84.518, 17.985, 24.733
-181.204, -85.119, 18.045, 24.766
-181.200, -85.722, 18.105, 24.799
-181.195, -86.327, 18.166, 24.832
-181.190, -86.934, 18.226, 24.865
-181.185, -87.543, 18.286, 24.898
-181.180, -88.154, 18.343, 24.931
-181.175, -88.767, 18.392, 24.964
-181.170, -89.381, 18.429, 24.997
-181.165, -89.995, 18.450, 25.030
-181.161, -90.610, 18.452, 25.063
-181.156, -91.224, 18.432, 25.096
-181.151, -91.837, 18.391, 25.129
-181.146, -92.448, 18.332, 25.162
-181.141, -93.056, 18.255, 25.195
-181.136, -93.661, 18.165, 25.228
-181.131, -94.263, 18.065, 25.261
-181.126, -94.862, 17.958, 25.294
-181.121, -95.457, 17.849, 25.327
-181.116, -96.048, 17.740, 25.360
-181.111, -96.636, 17.636, 25.393
-181.106, -97.221, 17.540, 25.426
-181.101, -97.803, 17.454, 25.459
-181.096, -98.382, 17.382, 25.492
-181.091, -98.960, 17.320, 25.525
-181.086, -99.536, 17.271, 25.558
-181.081, -100.111, 17.231, 25.591
-181.076, -100.685, 17.202, 25.624
-181.071, -101.258, 17.182, 25.657
-181.066, -101.831, 17.171, 25.690
-181.061, -102.403, 17.169, 25.723
-181.056, -102.976, 17.174, 25.756
-181.051, -103.549, 17.185, 25.789
-181.046, -104.123, 17.203, 25.822
-181.041, -104.698, 17.226, 25.855
-181.036, -105.273, 17.255, 25.888
-181.030, -105.849, 17.287, 25.921
-181.025, -106.427, 17.322, 25.954
-181.020, -107.006, 17.357, 25.987
-181.015, -107.585, 17.386, 26.020
-181.010, -108.166, 17.408, 26.053
-181.005, -108.746, 17.420, 26.086
-180.999, -109.327, 17.418, 26.119
-180.994, -109.907, 17.401, 26.152
-180.989, -110.486, 17.370, 26.185
-180.984, -111.064, 17.324, 26.218
-180.978, -111.639, 17.266, 26.251
-180.973, -112.213, 17.198, 26.284
-180.968, -112.783, 17.121, 26.317
-180.963, -113.351, 17.039, 26.350
-180.957, -113.917, 16.955, 26.383
-180.952, -114.479, 16.870, 26.416
-180.947, -115.039, 16.788, 26.449
-180.942, -115.596, 16.711, 26.482
-180.937, -116.151, 16.643, 26.515
-180.931, -116.704, 16.584, 26.548
-180.926, -117.256, 16.536, 26.581
-180.921, -117.806, 16.499, 26.614
-180.916, -118.355, 16.473, 26.647
-180.911, -118.904, 16.456, 26.680
-180.905, -119.453, 16.449, 26.713
-180.900, -120.002, 16.450, 26.746
-180.895, -120.551, 16.459, 26.779
-180.889, -121.100, 16.474, 26.812
-180.884, -121.650, 16.492, 26.845
-180.879, -122.201, 16.512, 26.878
-180.873, -122.752, 16.530, 26.911
-180.868, -123.304, 16.544, 26.944
-180.863, -123.856, 16.552, 26.977
-180.857, -124.407, 16.551, 27.010
-180.852, -124.959, 16.540, 27.043
-180.846, -125.510, 16.518, 27.076
-180.841, -126.059, 16.486, 27.109
-180.835, -126.607, 16.444, 27.142
-180.830, -127.154, 16.393, 27.175
-180.825, -127.699, 16.336, 27.208
-180.819, -128.241, 16.273, 27.241
-180.814, -128.782, 16.207, 27.274
-180.808, -129.320, 16.140, 27.307
-180.803, -129.856, 16.074, 27.340
-180.797, -130.389, 16.010, 27.373
-180.792, -130.921, 15.952, 27.406
-180.786, -131.452, 15.900, 27.439
-180.781, -131.980, 15.855, 27.472
-180.776, -132.508, 15.819, 27.505
-180.770, -133.035, 15.792, 27.538
-180.765, -133.561, 15.774, 27.571
-180.759, -134.086, 15.764, 27.604
-180.754, -134.612, 15.761, 27.637
-180.748, -135.138, 15.763, 27.670
-180.743, -135.664, 15.769, 27.703
-180.737, -136.190, 15.776, 27.736
-180.731, -136.716, 15.783, 27.769
-180.726, -137.243, 15.788, 27.802
-180.720, -137.769, 15.788, 27.835
-180.715, -138.295, 15.783, 27.868
-180.709, -138.821, 15.771, 27.901
-180.703, -139.346, 15.752, 27.934
-180.698, -139.871, 15.725, 27.967
-180.692, -140.394, 15.692, 28.000
-180.686, -140.916, 15.652, 28.033
-180.681, -141.436, 15.607, 28.066
-180.675, -141.955, 15.558, 28.099
-180.669, -142.472, 15.506, 28.132
-180.664, -142.987, 15.452, 28.165
-180.658, -143.501, 15.400, 28.198
-180.652, -144.012, 15.348, 28.231
-180.646, -144.522, 15.300, 28.264
-180.641, -145.031, 15.256, 28.297
-180.635, -145.539, 15.217, 28.330
-180.629, -146.045, 15.184, 28.363
-180.624, -146.550, 15.157, 28.396
-180.618, -147.055, 15.136, 28.429
-180.612, -147.559, 15.120, 28.462
-180.606, -148.063, 15.109, 28.495
-180.600, -148.567, 15.103, 28.528
-180.595, -149.071, 15.099, 28.561
-180.589, -149.574, 15.096, 28.594
-180.583, -150.077, 15.093, 28.627
-180.577, -150.580, 15.089, 28.660
-180.571, -151.083, 15.083, 28.693
-180.565, -151.586, 15.073, 28.726
-180.559, -152.088, 15.058, 28.759
-180.553, -152.590, 15.039, 28.792
-180.547, -153.090, 15.015, 28.825
-180.541, -153.590, 14.986, 28.858
-180.535, -154.088, 14.953, 28.891
-180.529, -154.586, 14.917, 28.924
-180.523, -155.082, 14.877, 28.957
-180.517, -155.576, 14.836, 28.990
-180.511, -156.070, 14.793, 29.023
-180.505, -156.562, 14.751, 29.056
-180.499, -157.052, 14.709, 29.089
-180.493, -157.541, 14.670, 29.122
-180.487, -158.029, 14.633, 29.155
-180.480, -158.516, 14.599, 29.188
-180.474, -159.002, 14.569, 29.221
-180.468, -159.487, 14.544, 29.254
-180.462, -159.971, 14.521, 29.287
-180.456, -160.455, 14.503, 29.320
-180.449, -160.938, 14.488, 29.353
-180.443, -161.420, 14.475, 29.386
-180.437, -161.903, 14.464, 29.419
-180.431, -162.385, 14.454, 29.452
-180.424, -162.867, 14.445, 29.485
-180.418, -163.348, 14.434, 29.518
-180.411, -163.829, 14.422, 29.551
-180.405, -164.309, 14.408, 29.584
-180.398, -164.789, 14.391, 29.617
-180.392, -165.268, 14.371, 29.650
-180.385, -165.747, 14.349, 29.683
-180.379, -166.224, 14.323, 29.716
-180.372, -166.701, 14.294, 29.749
-180.366, -167.176, 14.264, 29.782
-180.359, -167.651, 14.231, 29.815
-180.352, -168.124, 14.197, 29.848
-180.346, -168.596, 14.162, 29.881
-180.339, -169.067, 14.128, 29.914
-180.332, -169.537, 14.093, 29.947
-180.325, -170.006, 14.061, 29.980
-180.318, -170.474, 14.029, 30.013
-180.311, -170.941, 14.000, 30.046
-180.305, -171.407, 13.973, 30.079
-180.298, -171.872, 13.949, 30.112
-180.290, -172.336, 13.927, 30.145
-180.283, -172.800, 13.907, 30.178
-180.276, -173.263, 13.889, 30.211
-180.269, -173.726, 13.873, 30.244
-180.262, -174.188, 13.858, 30.277
-180.254, -174.649, 13.843, 30.310
-180.247, -175.111, 13.829, 30.343
-180.239, -175.571, 13.814, 30.376
-180.232, -176.031, 13.799, 30.409
-180.224, -176.491, 13.782, 30.442
-180.215, -176.950, 13.763, 30.475
-180.207, -177.408, 13.743, 30.508
-180.198, -177.865, 13.721, 30.541
-180.188, -178.322, 13.697, 30.574
-180.179, -178.778, 13.671, 30.607
-180.168, -179.233, 13.645, 30.640
-180.157, -179.687, 13.617, 30.673
-180.145, -180.139, 13.588, 30.706
-180.133, -180.591, 13.559, 30.739
-180.119, -181.042, 13.529, 30.772
-180.104, -181.492, 13.501, 30.805
-180.088, -181.941, 13.472, 30.838
-180.071, -182.389, 13.445, 30.871
-180.053, -182.836, 13.420, 30.904
-180.033, -183.283, 13.395, 30.937
-180.012, -183.728, 13.372, 30.970
-179.989, -184.173, 13.350, 31.003
-179.965, -184.616, 13.330, 31.036
-179.938, -185.059, 13.311, 31.069
-179.910, -185.502, 13.292, 31.102
-179.881, -185.943, 13.275, 31.135
-179.850, -186.384, 13.258, 31.168
-179.816, -186.825, 13.241, 31.201
-179.781, -187.264, 13.223, 31.234
-179.743, -187.703, 13.205, 31.267
-179.703, -188.141, 13.187, 31.300
-179.661, -188.578, 13.167, 31.333
-179.617, -189.014, 13.148, 31.366
-179.571, -189.449, 13.126, 31.399
-179.522, -189.883, 13.105, 31.432
-179.471, -190.316, 13.081, 31.465
-179.417, -190.748, 13.058, 31.498
-179.361, -191.179, 13.033, 31.531
-179.303, -191.609, 13.008, 31.564
-179.241, -192.037, 12.983, 31.597
-179.177, -192.464, 12.958, 31.630
-179.111, -192.890, 12.933, 31.663
-179.042, -193.315, 12.909, 31.696
-178.971, -193.739, 12.885, 31.729
-178.897, -194.161, 12.861, 31.762
-178.821, -194.582, 12.839, 31.795
-178.743, -195.002, 12.818, 31.828
-178.662, -195.421, 12.797, 31.861
-178.578, -195.838, 12.777, 31.894
-178.492, -196.255, 12.757, 31.927
-178.404, -196.670, 12.739, 31.960
-178.313, -197.084, 12.723, 31.993
-178.219, -197.498, 12.716, 32.026
-178.123, -197.910, 12.718, 32.059
-178.024, -198.323, 12.730, 32.092
-177.923, -198.736, 12.752, 32.125
-177.819, -199.149, 12.781, 32.158
-177.712, -199.563, 12.817, 32.191
-177.603, -199.977, 12.859, 32.224
-177.491, -200.392, 12.908, 32.257
-177.376, -200.809, 12.960, 32.290
-177.258, -201.226, 13.018, 32.323
-177.139, -201.645, 13.080, 32.356
-177.016, -202.065, 13.145, 32.389
-176.890, -202.487, 13.214, 32.422
-176.762, -202.911, 13.285, 32.455
-176.631, -203.336, 13.359, 32.488
-176.497, -203.763, 13.435, 32.521
-176.360, -204.192, 13.513, 32.554
-176.220, -204.622, 13.593, 32.587
-176.078, -205.055, 13.675, 32.620
-175.932, -205.489, 13.758, 32.653
-175.784, -205.925, 13.842, 32.686
-175.633, -206.364, 13.924, 32.719
-175.480, -206.804, 14.003, 32.752
-175.323, -207.246, 14.077, 32.785
-175.164, -207.689, 14.145, 32.818
-175.002, -208.133, 14.207, 32.851
-174.838, -208.579, 14.261, 32.884
-174.672, -209.025, 14.307, 32.917
-174.503, -209.472, 14.346, 32.950
-174.332, -209.919, 14.378, 32.983
-174.158, -210.366, 14.404, 33.016
-173.983, -210.813, 14.426, 33.049
-173.805, -211.260, 14.445, 33.082
-173.626, -211.707, 14.462, 33.115
-173.444, -212.154, 14.480, 33.148
-173.261, -212.600, 14.500, 33.181
-173.076, -213.047, 14.524, 33.214
-172.888, -213.494, 14.553, 33.247
-172.698, -213.941, 14.587, 33.280
-172.507, -214.389, 14.626, 33.313
-172.313, -214.837, 14.671, 33.346
-172.116, -215.286, 14.719, 33.379
-171.918, -215.737, 14.772, 33.412
-171.717, -216.188, 14.828, 33.445
-171.514, -216.640, 14.887, 33.478
-171.308, -217.094, 14.950, 33.511
-171.100, -217.548, 15.015, 33.544
-170.890, -218.005, 15.082, 33.577
-170.677, -218.462, 15.152, 33.610
-170.462, -218.921, 15.224, 33.643
-170.244, -219.382, 15.296, 33.676
-170.024, -219.844, 15.370, 33.709
-169.801, -220.307, 15.442, 33.742
-169.576, -220.772, 15.512, 33.775
-169.349, -221.239, 15.580, 33.808
-169.120, -221.706, 15.644, 33.841
-168.888, -222.175, 15.704, 33.874
-168.654, -222.645, 15.760, 33.907
-168.418, -223.116, 15.812, 33.940
-168.180, -223.587, 15.859, 33.973
-167.941, -224.060, 15.902, 34.006
-167.699, -224.532, 15.942, 34.039
-167.456, -225.006, 15.979, 34.072
-167.210, -225.479, 16.014, 34.105
-166.964, -225.953, 16.048, 34.138
-166.715, -226.428, 16.083, 34.171
-166.465, -226.903, 16.119, 34.204
-166.213, -227.378, 16.157, 34.237
-165.959, -227.854, 16.198, 34.270
-165.704, -228.331, 16.242, 34.303
-165.447, -228.809, 16.290, 34.336
-165.187, -229.287, 16.342, 34.369
-164.927, -229.767, 16.396, 34.402
-164.664, -230.248, 16.453, 34.435
-164.399, -230.730, 16.513, 34.468
-164.133, -231.214, 16.575, 34.501
-163.864, -231.699, 16.639, 34.534
-163.594, -232.185, 16.705, 34.567
-163.322, -232.673, 16.773, 34.600
-163.047, -233.162, 16.842, 34.633
-162.771, -233.653, 16.913, 34.666
-162.493, -234.146, 16.984, 34.699
-162.213, -234.640, 17.055, 34.732
-161.932, -235.136, 17.125, 34.765
-161.648, -235.633, 17.193, 34.798
-161.363, -236.132, 17.260, 34.831
-161.076, -236.633, 17.324, 34.864
-160.787, -237.135, 17.385, 34.897
-160.497, -237.638, 17.443, 34.930
-160.205, -238.143, 17.499, 34.963
-159.912, -238.649, 17.552, 34.996
-159.618, -239.156, 17.602, 35.029
-159.322, -239.664, 17.650, 35.062
-159.025, -240.173, 17.697, 35.095
-158.727, -240.683, 17.743, 35.128
-158.428, -241.195, 17.789, 35.161
-158.128, -241.707, 17.835, 35.194
-157.827, -242.221, 17.883, 35.227
-157.525, -242.737, 17.932, 35.260
-157.222, -243.253, 17.984, 35.293
-156.918, -243.771, 18.038, 35.326
-156.613, -244.291, 18.094, 35.359
-156.307, -244.813, 18.152, 35.392
-156.000, -245.336, 18.212, 35.425
-155.692, -245.861, 18.274, 35.458
-155.383, -246.388, 18.337, 35.491
-155.074, -246.917, 18.402, 35.524
-154.763, -247.448, 18.468, 35.557
-154.453, -247.982, 18.535, 35.590
-154.141, -248.518, 18.603, 35.623
-153.830, -249.056, 18.673, 35.656
-153.517, -249.596, 18.743, 35.689
-153.205, -250.140, 18.814, 35.722
-152.893, -250.686, 18.885, 35.755
-152.580, -251.234, 18.957, 35.788
-152.268, -251.786, 19.029, 35.821
-151.956, -252.340, 19.101, 35.854
-151.644, -252.897, 19.171, 35.887
-151.333, -253.458, 19.239, 35.920
-151.022, -254.020, 19.299, 35.953
-150.713, -254.586, 19.346, 35.986
-150.405, -255.153, 19.379, 36.019
-150.099, -255.722, 19.391, 36.052
-149.796, -256.292, 19.382, 36.085
-149.496, -256.863, 19.350, 36.118
-149.199, -257.433, 19.297, 36.151
-148.905, -258.002, 19.225, 36.184
-148.615, -258.570, 19.138, 36.217
-148.330, -259.137, 19.039, 36.250
-148.049, -259.702, 18.932, 36.283
-147.772, -260.265, 18.820, 36.316
-147.501, -260.826, 18.709, 36.349
-147.233, -261.385, 18.601, 36.382
-146.971, -261.943, 18.500, 36.415
-146.713, -262.500, 18.410, 36.448
-146.459, -263.056, 18.332, 36.481
-146.210, -263.612, 18.265, 36.514
-145.964, -264.168, 18.208, 36.547
-145.723, -264.723, 18.161, 36.580
-145.486, -265.279, 18.124, 36.613
-145.253, -265.836, 18.095, 36.646
-145.024, -266.393, 18.074, 36.679
-144.798, -266.952, 18.062, 36.712
-144.576, -267.512, 18.057, 36.745
-144.357, -268.073, 18.058, 36.778
-144.142, -268.635, 18.066, 36.811
-143.930, -269.200, 18.079, 36.844
-143.722, -269.766, 18.097, 36.877
-143.517, -270.334, 18.120, 36.910
-143.315, -270.904, 18.148, 36.943
-143.116, -271.477, 18.180, 36.976
-142.920, -272.052, 18.215, 37.009
-142.727, -272.629, 18.254, 37.042
-142.537, -273.208, 18.296, 37.075
-142.350, -273.790, 18.341, 37.108
-142.165, -274.374, 18.389, 37.141
-141.984, -274.961, 18.439, 37.174
-141.805, -275.551, 18.491, 37.207
-141.629, -276.143, 18.546, 37.240
-141.456, -276.738, 18.602, 37.273
-141.286, -277.336, 18.660, 37.306
-141.118, -277.937, 18.720, 37.339
-140.953, -278.541, 18.782, 37.372
-140.791, -279.147, 18.845, 37.405
-140.631, -279.756, 18.909, 37.438
-140.474, -280.368, 18.975, 37.471
-140.319, -280.984, 19.041, 37.504
-140.168, -281.602, 19.108, 37.537
-140.019, -282.223, 19.177, 37.570
-139.872, -282.847, 19.246, 37.603
-139.728, -283.474, 19.317, 37.636
-139.587, -284.104, 19.386, 37.669
-139.448, -284.737, 19.450, 37.702
-139.312, -285.372, 19.504, 37.735
-139.179, -286.009, 19.542, 37.768
-139.050, -286.648, 19.558, 37.801
-138.923, -287.287, 19.549, 37.834
-138.800, -287.925, 19.513, 37.867
-138.680, -288.562, 19.451, 37.900
-138.564, -289.197, 19.365, 37.933
-138.451, -289.828, 19.258, 37.966
-138.343, -290.457, 19.135, 37.999
-138.238, -291.081, 18.999, 38.032
-138.137, -291.701, 18.856, 38.065
-138.040, -292.317, 18.708, 38.098
-137.946, -292.929, 18.562, 38.131
-137.856, -293.536, 18.420, 38.164
-137.769, -294.140, 18.287, 38.197
-137.687, -294.740, 18.167, 38.230
-137.607, -295.337, 18.060, 38.263
-137.531, -295.932, 17.965, 38.296
-137.458, -296.524, 17.883, 38.329
-137.388, -297.114, 17.812, 38.362
-137.321, -297.703, 17.752, 38.395
-137.257, -298.290, 17.703, 38.428
-137.196, -298.876, 17.664, 38.461
-137.138, -299.462, 17.635, 38.494
-137.082, -300.047, 17.614, 38.527
-137.029, -300.632, 17.602, 38.560
-136.979, -301.217, 17.598, 38.593
-136.931, -301.802, 17.600, 38.626
-136.887, -302.387, 17.609, 38.659
-136.844, -302.974, 17.624, 38.692
-136.805, -303.561, 17.644, 38.725
-136.767, -304.149, 17.670, 38.758
-136.733, -304.738, 17.699, 38.791
-136.701, -305.328, 17.733, 38.824
-136.671, -305.920, 17.770, 38.857
-136.645, -306.513, 17.811, 38.890
-136.621, -307.108, 17.856, 38.923
-136.599, -307.704, 17.902, 38.956
-136.581, -308.302, 17.946, 38.989
-136.565, -308.901, 17.983, 39.022
-136.551, -309.501, 18.009, 39.055
-136.541, -310.102, 18.022, 39.088
-136.534, -310.702, 18.017, 39.121
-136.530, -311.302, 17.994, 39.154
-136.528, -311.900, 17.952, 39.187
-136.530, -312.497, 17.892, 39.220
-136.534, -313.090, 17.818, 39.253
-136.542, -313.681, 17.730, 39.286
-136.553, -314.269, 17.633, 39.319
-136.566, -314.853, 17.529, 39.352
-136.583, -315.434, 17.421, 39.385
-136.602, -316.010, 17.314, 39.418
-136.625, -316.584, 17.211, 39.451
-136.650, -317.154, 17.114, 39.484
-136.678, -317.721, 17.027, 39.517
-136.709, -318.285, 16.952, 39.550
-136.743, -318.848, 16.888, 39.583
-136.781, -319.408, 16.837, 39.616
-136.821, -319.967, 16.796, 39.649
-136.865, -320.524, 16.765, 39.682
-136.911, -321.081, 16.743, 39.715
-136.960, -321.637, 16.731, 39.748
-137.013, -322.192, 16.726, 39.781
-137.069, -322.747, 16.729, 39.814
-137.129, -323.302, 16.739, 39.847
-137.191, -323.857, 16.755, 39.880
-137.257, -324.413, 16.776, 39.913
-137.326, -324.969, 16.803, 39.946
-137.398, -325.525, 16.832, 39.979
-137.474, -326.082, 16.860, 40.012
-137.553, -326.640, 16.884, 40.045
-137.636, -327.197, 16.900, 40.078
-137.723, -327.754, 16.908, 40.111
-137.813, -328.310, 16.904, 40.144
-137.906, -328.865, 16.887, 40.177
-138.003, -329.419, 16.857, 40.210
-138.103, -329.970, 16.815, 40.243
-138.206, -330.519, 16.760, 40.276
-138.313, -331.065, 16.696, 40.309
-138.423, -331.608, 16.624, 40.342
-138.537, -332.148, 16.547, 40.375
-138.654, -332.684, 16.467, 40.408
-138.774, -333.217, 16.386, 40.441
-138.897, -333.746, 16.307, 40.474
-139.024, -334.272, 16.233, 40.507
-139.154, -334.795, 16.166, 40.540
-139.287, -335.316, 16.106, 40.573
-139.424, -335.833, 16.057, 40.606
-139.565, -336.348, 16.018, 40.639
-139.709, -336.861, 15.990, 40.672
-139.857, -337.373, 15.972, 40.705
-140.009, -337.883, 15.963, 40.738
-140.164, -338.392, 15.962, 40.771
-140.323, -338.900, 15.968, 40.804
-140.485, -339.408, 15.981, 40.837
-140.651, -339.915, 15.996, 40.870
-140.821, -340.421, 16.012, 40.903
-140.994, -340.927, 16.027, 40.936
-141.170, -341.431, 16.037, 40.969
-141.350, -341.935, 16.042, 41.002
-141.533, -342.437, 16.038, 41.035
-141.718, -342.938, 16.026, 41.068
-141.906, -343.438, 16.005, 41.101
-142.097, -343.935, 15.974, 41.134
-142.290, -344.430, 15.934, 41.167
-142.484, -344.922, 15.886, 41.200
-142.681, -345.412, 15.831, 41.233
-142.880, -345.898, 15.771, 41.266
-143.080, -346.382, 15.708, 41.299
-143.282, -346.863, 15.644, 41.332
-143.485, -347.341, 15.580, 41.365
-143.689, -347.816, 15.519, 41.398
-143.895, -348.289, 15.462, 41.431
-144.102, -348.759, 15.410, 41.464
-144.311, -349.227, 15.366, 41.497
-144.521, -349.693, 15.329, 41.530
-144.732, -350.158, 15.302, 41.563
-144.945, -350.621, 15.285, 41.596
-145.160, -351.083, 15.278, 41.629
-145.376, -351.545, 15.280, 41.662
-145.594, -352.006, 15.290, 41.695
-145.813, -352.466, 15.307, 41.728
-146.035, -352.927, 15.332, 41.761
-146.258, -353.388, 15.362, 41.794
-146.483, -353.850, 15.397, 41.827
-146.710, -354.312, 15.438, 41.860
-146.938, -354.775, 15.482, 41.893
-147.169, -355.238, 15.531, 41.926
-147.401, -355.703, 15.584, 41.959
-147.635, -356.168, 15.639, 41.992
-147.871, -356.635, 15.698, 42.025
-148.109, -357.103, 15.760, 42.058
-148.349, -357.573, 15.824, 42.091
-148.591, -358.044, 15.890, 42.124
-148.834, -358.517, 15.958, 42.157
-149.079, -358.991, 16.029, 42.190
-149.327, -359.467, 16.100, 42.223
-149.576, -359.945, 16.174, 42.256
-149.826, -360.425, 16.249, 42.289
-150.079, -360.906, 16.325, 42.322
-150.333, -361.390, 16.402, 42.355
-150.590, -361.875, 16.480, 42.388
-150.848, -362.363, 16.560, 42.421
-151.107, -362.852, 16.640, 42.454
-151.369, -363.344, 16.721, 42.487
-151.632, -363.838, 16.803, 42.520
-151.897, -364.334, 16.885, 42.553
-152.164, -364.832, 16.968, 42.586
-152.433, -365.332, 17.051, 42.619
-152.703, -365.835, 17.135, 42.652
-152.975, -366.339, 17.219, 42.685
-153.248, -366.847, 17.304, 42.718
-153.523, -367.356, 17.389, 42.751
-153.800, -367.868, 17.474, 42.784
-154.078, -368.382, 17.559, 42.817
-154.358, -368.899, 17.645, 42.850
-154.640, -369.418, 17.731, 42.883
-154.923, -369.939, 17.817, 42.916
-155.207, -370.463, 17.903, 42.949
-155.493, -370.989, 17.989, 42.982
-155.781, -371.518, 18.075, 43.015
-156.070, -372.049, 18.161, 43.048
-156.360, -372.583, 18.248, 43.081
-156.652, -373.119, 18.334, 43.114
-156.946, -373.658, 18.420, 43.147
-157.240, -374.199, 18.507, 43.180
-157.536, -374.743, 18.593, 43.213
-157.833, -375.289, 18.679, 43.246
-158.132, -375.838, 18.765, 43.279
-158.431, -376.390, 18.849, 43.312
-158.732, -376.944, 18.931, 43.345
-159.034, -377.500, 19.009, 43.378
-159.337, -378.059, 19.081, 43.411
-159.641, -378.619, 19.147, 43.444
-159.945, -379.182, 19.207, 43.477
-160.250, -379.746, 19.259, 43.510
-160.556, -380.312, 19.305, 43.543
-160.861, -380.879, 19.343, 43.576
-161.167, -381.447, 19.377, 43.609
-161.473, -382.016, 19.406, 43.642
-161.779, -382.587, 19.432, 43.675
-162.085, -383.158, 19.457, 43.708
-162.390, -383.731, 19.482, 43.741
-162.696, -384.304, 19.510, 43.774
-163.001, -384.879, 19.542, 43.807
-163.307, -385.455, 19.576, 43.840
-163.612, -386.033, 19.614, 43.873
-163.918, -386.612, 19.655, 43.906
-164.223, -387.193, 19.698, 43.939
-164.529, -387.775, 19.743, 43.972
-164.835, -388.359, 19.791, 44.005
-165.140, -388.945, 19.841, 44.038
-165.446, -389.533, 19.893, 44.071
-165.752, -390.123, 19.947, 44.104
-166.058, -390.715, 20.002, 44.137
-166.364, -391.309, 20.059, 44.170
-166.670, -391.906, 20.117, 44.203
-166.976, -392.504, 20.176, 44.236
-167.282, -393.105, 20.237, 44.269
-167.587, -393.708, 20.299, 44.302
-167.893, -394.313, 20.362, 44.335
-168.199, -394.921, 20.425, 44.368
-168.505, -395.531, 20.490, 44.401
-168.811, -396.144, 20.555, 44.434
-169.116, -396.759, 20.622, 44.467
-169.422, -397.377, 20.689, 44.500
-169.727, -397.998, 20.756, 44.533
-170.032, -398.621, 20.824, 44.566
-170.337, -399.246, 20.893, 44.599
-170.641, -399.875, 20.962, 44.632
-170.946, -400.506, 21.031, 44.665
-171.250, -401.139, 21.101, 44.698
-171.553, -401.776, 21.172, 44.731
-171.856, -402.415, 21.242, 44.764
-172.159, -403.057, 21.313, 44.797
-172.461, -403.702, 21.383, 44.830
-172.763, -404.350, 21.451, 44.863
-173.064, -405.000, 21.509, 44.896
-173.364, -405.652, 21.554, 44.929
-173.662, -406.306, 21.580, 44.962
-173.959, -406.961, 21.582, 44.995
-174.254, -407.616, 21.558, 45.028
-174.547, -408.270, 21.507, 45.061
-174.836, -408.923, 21.432, 45.094
-175.123, -409.574, 21.336, 45.127
-175.407, -410.221, 21.222, 45.160
-175.687, -410.866, 21.094, 45.193
-175.963, -411.508, 20.957, 45.226
-176.236, -412.146, 20.815, 45.259
-176.505, -412.780, 20.671, 45.292
-176.770, -413.411, 20.532, 45.325
-177.031, -414.039, 20.400, 45.358
-177.289, -414.664, 20.279, 45.391
-177.543, -415.287, 20.169, 45.424
-177.793, -415.908, 20.071, 45.457
-178.040, -416.527, 19.984, 45.490
-178.284, -417.145, 19.907, 45.523
-178.525, -417.762, 19.840, 45.556
-178.763, -418.377, 19.783, 45.589
-178.998, -418.993, 19.735, 45.622
-179.230, -419.607, 19.696, 45.655
-179.459, -420.222, 19.665, 45.688
-179.685, -420.837, 19.642, 45.721
-179.909, -421.452, 19.626, 45.754
-180.130, -422.068, 19.616, 45.787
-180.348, -422.685, 19.614, 45.820
-180.564, -423.302, 19.617, 45.853
-180.778, -423.921, 19.625, 45.886
-180.989, -424.541, 19.638, 45.919
-181.198, -425.163, 19.656, 45.952
-181.404, -425.785, 19.678, 45.985
-181.608, -426.410, 19.704, 46.018
-181.809, -427.036, 19.734, 46.051
-182.008, -427.664, 19.766, 46.084
-182.205, -428.294, 19.803, 46.117
-182.400, -428.926, 19.842, 46.150
